index,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
0,0,5,232.1,102.8,0.9,128.4
1,0,5,233.0,103.9,0.6,128.5
2,0,5,228.2,102.4,0.5,125.3
3,0,5,238.3,106.1,0.6,131.6
4,0,5,225.4,102.0,0.5,123.0
5,0,5,232.8,104.5,0.6,127.7
6,0,5,240.1,106.4,0.6,133.1
7,0,5,233.0,103.7,0.7,128.6
8,0,5,234.9,104.6,0.5,129.7
9,0,5,235.5,105.0,0.9,129.6
10,0,10,201.8,101.0,0.8,100.0
11,0,10,202.3,102.5,0.7,99.0
12,0,10,203.8,102.6,0.7,100.6
13,0,10,198.1,99.8,0.9,97.4
14,0,10,207.2,103.6,0.6,103.1
15,0,10,201.8,101.8,0.7,99.3
16,0,10,200.0,101.1,0.7,98.2
17,0,10,204.2,102.0,0.7,101.5
18,0,10,212.6,105.6,1.2,105.8
19,0,10,209.1,103.5,0.8,104.8
20,0,15,194.8,103.1,0.8,90.9
21,0,15,203.7,106.5,1.0,96.2
22,0,15,199.1,105.5,1.1,92.5
23,0,15,181.2,101.0,0.8,79.4
24,0,15,189.4,101.8,0.8,86.8
25,0,15,175.2,96.1,1.2,77.8
26,0,15,186.8,100.9,1.0,85.0
27,0,15,205.3,107.2,0.8,97.3
28,0,15,192.6,104.5,0.6,87.5
29,0,15,182.2,100.6,1.0,80.7
30,0,20,167.7,94.9,1.4,71.3
31,0,20,172.4,95.2,1.5,75.8
32,0,20,170.2,99.1,1.5,69.6
33,0,20,175.7,99.6,1.5,74.6
34,0,20,172.4,97.4,1.4,73.6
35,0,20,174.4,98.1,1.5,74.8
36,0,20,180.2,102.3,1.4,76.5
37,0,20,184.3,102.8,1.2,80.3
38,0,20,168.4,98.7,1.2,68.5
39,0,20,179.2,99.9,1.3,78.0
40,0,25,168.0,95.0,2.1,70.9
41,0,25,172.0,95.5,1.9,74.6
42,0,25,162.5,91.5,2.1,68.9
43,0,25,164.9,94.5,2.3,68.1
44,0,25,162.5,92.8,2.2,67.5
45,0,25,162.1,92.9,2.4,66.7
46,0,25,158.4,91.5,2.2,64.8
47,0,25,162.2,93.4,2.3,66.4
48,0,25,156.3,91.3,2.3,62.7
49,0,25,155.6,89.0,2.3,64.3
50,0,30,162.1,93.4,2.8,65.9
51,0,30,152.6,89.3,3.4,59.9
52,0,30,160.9,90.5,2.7,67.8
53,0,30,149.1,87.6,3.6,57.9
54,0,30,156.1,89.8,3.4,62.9
55,0,30,159.0,91.6,3.2,64.2
56,0,30,156.7,91.5,3.1,62.1
57,0,30,171.3,97.9,2.7,70.6
58,0,30,146.0,85.2,3.5,57.4
59,0,30,155.7,88.2,3.2,64.3
60,0,35,151.5,94.3,4.5,52.6
61,0,35,143.7,89.3,4.0,50.4
62,0,35,151.4,92.8,4.4,54.3
63,0,35,159.3,92.2,4.4,62.7
64,0,35,161.4,94.1,3.6,63.7
65,0,35,150.0,90.4,4.6,55.0
66,0,35,146.4,88.6,4.8,53.0
67,0,35,147.0,87.7,5.2,54.1
68,0,35,154.5,91.6,3.8,59.1
69,0,35,156.1,90.2,4.3,61.6
70,0,40,147.0,89.3,5.3,52.4
71,0,40,129.5,81.7,6.2,41.6
72,0,40,145.4,88.0,6.2,51.3
73,0,40,146.9,87.9,5.6,53.4
74,0,40,144.7,88.5,5.9,50.3
75,0,40,134.3,85.6,6.3,42.5
76,0,40,146.8,88.8,6.0,52.0
77,0,40,152.7,93.5,5.6,53.6
78,0,40,148.2,87.9,6.1,54.2
79,0,40,138.6,86.6,6.4,45.6
80,0,45,133.7,82.4,8.0,43.3
81,0,45,132.2,81.9,7.4,42.9
82,0,45,143.9,87.2,7.5,49.1
83,0,45,137.2,87.6,8.2,41.4
84,0,45,139.3,88.1,7.7,43.5
85,0,45,142.2,87.3,7.0,47.9
86,0,45,127.0,82.3,9.4,35.3
87,0,45,148.9,88.9,7.4,52.6
88,0,45,136.8,84.3,7.5,45.0
89,0,45,139.3,87.4,6.5,45.4
90,0,50,131.3,83.4,9.6,38.3
91,0,50,136.5,86.8,9.8,39.9
92,0,50,135.8,82.7,9.7,43.4
93,0,50,135.3,88.6,9.1,37.6
94,0,50,132.3,84.6,10.1,37.5
95,0,50,141.7,87.3,9.6,44.8
96,0,50,135.5,86.0,9.3,40.2
97,0,50,137.9,86.1,9.0,42.8
98,0,50,135.3,85.2,10.1,40.0
99,0,50,144.4,88.4,9.1,46.9
100,5,5,210.1,105.1,0.6,104.4
101,5,5,207.1,102.9,0.6,103.6
102,5,5,203.9,103.3,0.5,100.1
103,5,5,188.1,97.7,0.7,89.8
104,5,5,200.6,101.8,0.7,98.0
105,5,5,196.9,101.0,0.5,95.3
106,5,5,204.7,102.3,0.7,101.7
107,5,5,198.5,101.1,0.9,96.4
108,5,5,195.6,101.5,0.6,93.5
109,5,5,202.5,103.2,0.7,98.7
110,5,10,187.8,103.2,1.2,83.3
111,5,10,193.7,106.8,1.0,85.9
112,5,10,188.4,103.6,1.3,83.4
113,5,10,184.3,103.0,0.8,80.5
114,5,10,183.8,103.8,1.1,78.9
115,5,10,186.1,105.5,0.9,79.7
116,5,10,178.0,102.8,0.9,74.3
117,5,10,180.8,101.1,1.1,78.6
118,5,10,191.1,106.2,1.0,83.9
119,5,10,183.0,102.0,1.3,79.7
120,5,15,171.5,102.5,1.2,67.9
121,5,15,180.7,105.4,1.2,74.1
122,5,15,169.8,103.9,1.2,64.7
123,5,15,168.1,100.1,1.7,66.4
124,5,15,161.3,101.0,1.6,58.8
125,5,15,168.7,103.0,1.7,64.0
126,5,15,162.9,100.0,1.5,61.5
127,5,15,161.1,99.4,1.5,60.2
128,5,15,169.3,101.3,1.5,66.5
129,5,15,175.3,102.8,1.2,71.3
130,5,20,168.9,102.3,2.2,64.3
131,5,20,161.5,98.8,2.3,60.4
132,5,20,157.0,100.1,2.2,54.7
133,5,20,152.7,96.1,2.6,54.0
134,5,20,156.4,98.1,2.5,55.7
135,5,20,162.9,100.0,2.1,60.7
136,5,20,159.7,99.2,2.1,58.4
137,5,20,153.8,99.1,2.3,52.4
138,5,20,155.8,97.8,2.3,55.8
139,5,20,154.9,98.9,2.2,53.8
140,5,25,152.5,94.5,3.0,55.0
141,5,25,140.6,92.5,3.6,44.5
142,5,25,149.9,94.9,3.6,51.4
143,5,25,146.4,92.6,3.7,50.1
144,5,25,150.0,95.0,3.2,51.8
145,5,25,147.7,93.0,3.6,51.2
146,5,25,146.5,92.3,3.6,50.6
147,5,25,148.8,97.2,3.3,48.3
148,5,25,160.2,98.9,3.1,58.3
149,5,25,152.8,95.0,3.4,54.4
150,5,30,150.1,93.4,5.0,51.7
151,5,30,153.3,97.4,4.3,51.6
152,5,30,133.6,85.6,5.5,42.5
153,5,30,154.3,94.7,4.0,55.5
154,5,30,138.4,88.7,4.6,45.1
155,5,30,144.5,91.8,4.2,48.4
156,5,30,140.0,90.4,4.4,45.1
157,5,30,144.7,91.5,5.4,47.9
158,5,30,141.0,90.7,5.2,45.0
159,5,30,148.5,93.2,4.2,51.1
160,5,35,142.4,91.9,6.4,44.1
161,5,35,138.5,90.3,6.4,41.7
162,5,35,141.7,90.6,5.9,45.2
163,5,35,140.3,91.3,6.6,42.3
164,5,35,140.8,90.6,6.3,43.9
165,5,35,139.0,93.4,5.7,39.9
166,5,35,126.3,84.3,6.9,35.2
167,5,35,134.3,88.9,6.5,39.0
168,5,35,135.1,89.0,5.7,40.4
169,5,35,135.9,89.2,6.3,40.5
170,5,40,128.0,85.9,8.0,34.1
171,5,40,129.6,84.5,8.7,36.5
172,5,40,124.6,85.0,9.4,30.3
173,5,40,136.6,91.1,7.8,37.8
174,5,40,129.4,86.4,8.9,34.1
175,5,40,141.5,89.3,7.8,44.4
176,5,40,129.3,85.0,8.5,35.8
177,5,40,134.1,89.2,8.1,36.7
178,5,40,128.6,85.4,8.8,34.4
179,5,40,133.8,88.4,7.9,37.6
180,5,45,126.2,84.6,10.8,30.8
181,5,45,131.0,88.0,9.8,33.1
182,5,45,133.1,87.4,9.5,36.1
183,5,45,130.1,86.3,10.7,33.0
184,5,45,141.8,92.8,8.6,40.4
185,5,45,131.9,89.2,11.0,31.7
186,5,45,135.5,87.8,9.8,38.0
187,5,45,129.1,88.0,10.6,30.5
188,5,45,128.4,83.7,11.0,33.7
189,5,45,138.0,90.4,9.5,38.1
190,5,50,123.6,82.8,12.6,28.1
191,5,50,126.1,87.4,12.3,26.3
192,5,50,130.9,85.3,12.1,33.4
193,5,50,132.2,87.9,12.1,32.2
194,5,50,135.2,87.7,11.7,35.8
195,5,50,133.4,89.1,11.9,32.4
196,5,50,128.6,85.7,11.9,31.0
197,5,50,137.1,92.3,10.8,34.0
198,5,50,124.2,83.6,12.2,28.4
199,5,50,122.0,83.2,12.7,26.1
200,10,5,180.0,103.2,0.6,76.1
201,10,5,166.8,97.7,1.2,67.9
202,10,5,177.5,100.8,1.2,75.6
203,10,5,181.1,103.2,1.0,76.8
204,10,5,180.4,102.9,0.8,76.7
205,10,5,177.6,100.8,0.9,75.9
206,10,5,189.8,105.1,0.8,83.8
207,10,5,194.1,106.6,0.6,86.9
208,10,5,177.8,103.4,1.1,73.3
209,10,5,193.9,106.3,0.9,86.7
210,10,10,159.6,101.5,1.4,56.7
211,10,10,168.6,105.7,1.4,61.5
212,10,10,161.8,103.6,1.3,56.9
213,10,10,181.1,109.3,1.1,70.7
214,10,10,166.7,104.7,1.4,60.6
215,10,10,173.7,109.2,0.9,63.6
216,10,10,168.4,103.7,1.6,63.1
217,10,10,173.3,106.2,1.4,65.7
218,10,10,166.7,106.3,1.3,59.0
219,10,10,169.8,104.5,1.3,64.0
220,10,15,141.5,97.4,2.9,41.2
221,10,15,145.7,101.0,2.7,42.0
222,10,15,156.5,105.2,2.5,48.8
223,10,15,138.7,96.3,3.2,39.2
224,10,15,150.2,102.2,2.7,45.3
225,10,15,154.2,104.1,2.7,47.4
226,10,15,155.5,103.3,2.4,49.8
227,10,15,151.1,100.6,2.7,47.9
228,10,15,150.4,102.7,2.5,45.2
229,10,15,145.5,100.7,3.0,41.8
230,10,20,158.1,106.4,3.3,48.4
231,10,20,147.2,100.9,3.9,42.5
232,10,20,135.6,95.0,4.3,36.4
233,10,20,143.2,101.7,3.9,37.7
234,10,20,137.3,95.9,4.2,37.2
235,10,20,138.7,97.5,4.3,36.9
236,10,20,147.9,102.7,3.6,41.6
237,10,20,149.1,100.8,3.5,44.8
238,10,20,150.6,101.2,3.8,45.7
239,10,20,150.1,103.2,3.6,43.3
240,10,25,142.7,97.0,4.6,41.1
241,10,25,131.5,96.3,5.2,30.0
242,10,25,134.7,90.6,5.8,38.2
243,10,25,142.7,96.7,5.4,40.7
244,10,25,139.2,93.9,5.6,39.7
245,10,25,139.5,96.6,5.3,37.6
246,10,25,134.7,93.0,5.8,35.9
247,10,25,137.9,96.9,4.9,36.1
248,10,25,121.5,85.9,6.4,29.2
249,10,25,135.2,95.6,5.5,34.1
250,10,30,135.2,93.2,6.9,35.2
251,10,30,123.4,85.3,7.8,30.3
252,10,30,124.0,89.3,8.2,26.4
253,10,30,131.7,93.9,7.7,30.1
254,10,30,127.5,87.0,8.1,32.4
255,10,30,136.8,92.2,6.7,37.9
256,10,30,131.8,92.0,6.9,32.9
257,10,30,129.5,89.3,7.2,33.1
258,10,30,142.1,95.3,6.3,40.5
259,10,30,133.3,91.7,6.9,34.7
260,10,35,124.3,88.3,9.3,26.7
261,10,35,124.4,88.6,9.7,26.1
262,10,35,126.1,86.3,8.6,31.2
263,10,35,131.0,92.4,8.7,30.0
264,10,35,137.9,91.2,8.9,37.8
265,10,35,134.2,91.1,8.4,34.8
266,10,35,124.2,87.7,9.3,27.2
267,10,35,129.1,87.3,9.0,32.8
268,10,35,126.2,87.8,9.9,28.5
269,10,35,127.5,88.4,9.0,30.1
270,10,40,132.0,91.6,10.8,29.7
271,10,40,129.3,89.5,11.0,28.9
272,10,40,134.2,93.8,10.4,30.1
273,10,40,137.8,94.4,10.1,33.3
274,10,40,130.3,89.7,10.1,30.5
275,10,40,125.0,88.8,11.1,25.0
276,10,40,126.6,89.0,11.4,26.3
277,10,40,131.6,92.7,10.6,28.4
278,10,40,129.8,89.2,11.6,29.0
279,10,40,123.8,85.6,11.5,26.7
280,10,45,118.0,82.7,13.7,21.6
281,10,45,132.1,92.2,12.6,27.3
282,10,45,118.1,83.7,14.3,20.1
283,10,45,128.1,89.0,13.3,25.8
284,10,45,130.2,90.1,11.9,28.2
285,10,45,117.4,83.4,13.8,20.2
286,10,45,128.4,89.3,13.1,25.9
287,10,45,127.7,91.1,13.1,23.5
288,10,45,128.8,88.5,13.8,26.5
289,10,45,124.5,87.1,13.5,23.8
290,10,50,122.5,86.7,15.5,20.3
291,10,50,117.5,82.2,15.7,19.5
292,10,50,123.2,86.0,16.7,20.6
293,10,50,120.4,85.9,16.1,18.4
294,10,50,125.6,88.4,14.1,23.1
295,10,50,124.5,87.7,14.7,22.0
296,10,50,126.8,87.3,15.5,24.0
297,10,50,120.0,84.5,16.4,19.1
298,10,50,129.1,87.9,15.9,25.3
299,10,50,124.6,85.6,15.3,23.7
300,15,5,161.2,102.5,1.7,57.0
301,15,5,165.8,104.7,1.4,59.6
302,15,5,175.9,108.6,1.4,66.0
303,15,5,168.2,105.0,1.5,61.7
304,15,5,170.0,106.9,1.4,61.7
305,15,5,148.2,98.7,2.1,47.4
306,15,5,159.1,104.1,1.6,53.5
307,15,5,171.8,106.6,1.8,63.4
308,15,5,167.8,105.9,1.6,60.3
309,15,5,170.6,104.8,1.4,64.3
310,15,10,151.9,105.0,2.6,44.4
311,15,10,142.6,101.4,3.0,38.1
312,15,10,143.5,100.6,3.2,39.7
313,15,10,158.1,107.1,2.5,48.5
314,15,10,147.3,101.0,3.0,43.3
315,15,10,157.0,107.9,2.8,46.3
316,15,10,165.2,110.2,2.5,52.5
317,15,10,148.3,104.1,2.9,41.3
318,15,10,146.2,103.0,2.8,40.3
319,15,10,160.4,108.0,2.6,49.8
320,15,15,147.5,106.9,4.0,36.6
321,15,15,137.9,102.8,4.5,30.6
322,15,15,143.5,104.9,4.0,34.6
323,15,15,135.5,100.6,4.5,30.4
324,15,15,134.7,103.5,4.2,27.0
325,15,15,141.4,105.0,4.1,32.3
326,15,15,132.1,100.1,4.7,27.4
327,15,15,150.2,106.2,3.9,40.1
328,15,15,139.1,103.9,4.7,30.5
329,15,15,133.5,99.0,4.5,30.0
330,15,20,135.2,99.2,6.4,29.5
331,15,20,125.7,95.9,6.5,23.2
332,15,20,131.4,99.7,5.6,26.1
333,15,20,132.8,100.4,5.7,26.7
334,15,20,134.7,99.8,6.0,28.9
335,15,20,132.3,102.0,6.1,24.3
336,15,20,131.0,99.0,6.6,25.4
337,15,20,128.6,95.2,6.6,26.9
338,15,20,133.5,101.6,6.0,25.9
339,15,20,125.8,97.2,6.7,22.0
340,15,25,129.0,95.0,7.7,26.3
341,15,25,140.9,98.5,7.2,35.2
342,15,25,127.5,93.2,8.6,25.7
343,15,25,123.2,93.0,8.4,21.7
344,15,25,128.2,94.1,8.5,25.6
345,15,25,125.8,95.7,8.0,22.0
346,15,25,136.3,99.2,7.3,29.9
347,15,25,133.3,95.2,8.2,29.9
348,15,25,133.7,95.8,7.6,30.3
349,15,25,124.4,92.7,8.1,23.6
350,15,30,122.1,89.2,10.7,22.2
351,15,30,121.5,88.6,9.6,23.3
352,15,30,119.2,88.2,10.1,20.9
353,15,30,127.0,93.1,9.9,23.9
354,15,30,126.8,93.1,10.1,23.7
355,15,30,121.2,90.6,10.3,20.3
356,15,30,124.6,89.2,10.0,25.4
357,15,30,132.2,97.8,8.9,25.5
358,15,30,121.8,91.0,10.6,20.2
359,15,30,120.9,90.8,9.9,20.1
360,15,35,121.3,89.4,12.1,19.8
361,15,35,116.8,86.1,12.1,18.6
362,15,35,117.6,88.5,12.9,16.3
363,15,35,126.1,92.0,11.3,22.9
364,15,35,122.2,88.5,11.9,21.7
365,15,35,124.4,92.1,12.2,20.0
366,15,35,128.5,95.1,11.1,22.3
367,15,35,116.6,85.9,12.6,18.2
368,15,35,126.4,90.5,11.1,24.8
369,15,35,123.8,89.1,12.4,22.3
370,15,40,119.2,88.7,14.8,15.6
371,15,40,114.7,84.3,14.5,16.0
372,15,40,121.1,89.6,14.4,17.1
373,15,40,128.8,94.4,13.3,21.1
374,15,40,119.8,90.4,13.7,15.7
375,15,40,122.0,88.3,14.9,18.9
376,15,40,122.2,89.3,13.9,19.0
377,15,40,119.6,85.7,13.7,20.2
378,15,40,121.9,90.0,14.6,17.3
379,15,40,120.7,89.4,14.5,16.8
380,15,45,121.8,86.5,15.5,19.8
381,15,45,127.0,90.6,16.5,19.9
382,15,45,127.1,91.1,15.8,20.2
383,15,45,115.3,84.2,16.5,14.6
384,15,45,120.6,88.1,16.7,15.8
385,15,45,119.9,87.5,16.5,15.9
386,15,45,117.6,85.1,17.7,14.8
387,15,45,118.1,86.4,16.9,14.8
388,15,45,122.2,87.1,16.4,18.7
389,15,45,119.4,87.0,16.7,15.7
390,15,50,122.0,87.6,19.3,15.1
391,15,50,116.1,81.4,20.2,14.5
392,15,50,117.9,84.8,18.6,14.5
393,15,50,121.1,86.4,17.5,17.3
394,15,50,121.7,88.0,19.0,14.6
395,15,50,123.6,85.7,18.2,19.6
396,15,50,115.6,84.0,20.5,11.1
397,15,50,122.8,90.6,18.3,13.8
398,15,50,116.3,83.9,18.7,13.7
399,15,50,122.6,88.8,18.2,15.6
400,20,5,150.0,104.8,2.9,42.3
401,20,5,142.7,101.4,3.0,38.3
402,20,5,150.0,105.4,2.3,42.2
403,20,5,156.8,107.3,2.5,46.9
404,20,5,161.0,108.2,2.4,50.4
405,20,5,155.8,108.3,2.5,45.1
406,20,5,143.1,102.8,2.8,37.5
407,20,5,157.8,108.8,2.2,46.8
408,20,5,153.7,106.2,2.7,44.8
409,20,5,141.6,101.8,3.6,36.3
410,20,10,139.0,104.7,5.3,29.0
411,20,10,143.3,107.6,4.4,31.3
412,20,10,146.3,108.2,4.4,33.7
413,20,10,134.7,102.3,5.2,27.1
414,20,10,146.4,108.9,3.8,33.7
415,20,10,130.3,102.8,4.5,23.0
416,20,10,137.3,104.0,4.7,28.5
417,20,10,136.7,105.3,4.6,26.8
418,20,10,142.4,105.7,4.9,31.8
419,20,10,138.4,105.2,4.8,28.5
420,20,15,130.4,104.7,6.4,19.3
421,20,15,140.3,109.0,5.6,25.7
422,20,15,125.7,100.2,7.8,17.7
423,20,15,135.8,104.5,6.7,24.6
424,20,15,126.9,103.2,7.6,16.0
425,20,15,124.7,101.0,8.1,15.6
426,20,15,125.9,100.7,7.1,18.1
427,20,15,125.0,98.2,7.4,19.3
428,20,15,128.3,102.8,7.3,18.2
429,20,15,130.2,103.5,6.8,19.9
430,20,20,127.4,99.6,9.3,18.5
431,20,20,120.9,97.2,10.4,13.3
432,20,20,125.7,100.0,9.5,16.2
433,20,20,119.8,95.9,10.0,13.9
434,20,20,124.1,100.2,8.8,15.1
435,20,20,121.4,96.8,9.7,14.9
436,20,20,125.6,98.5,8.7,18.3
437,20,20,128.7,101.2,9.9,17.6
438,20,20,129.9,99.6,9.0,21.3
439,20,20,123.7,96.5,9.7,17.4
440,20,25,123.3,96.6,10.9,15.8
441,20,25,123.3,96.8,11.0,15.5
442,20,25,126.1,98.1,10.8,17.3
443,20,25,126.8,98.9,11.2,16.7
444,20,25,113.6,90.8,11.4,11.4
445,20,25,123.0,95.5,10.6,16.9
446,20,25,127.5,100.8,10.3,16.5
447,20,25,116.3,88.6,12.0,15.8
448,20,25,126.5,94.7,11.7,20.2
449,20,25,114.2,90.6,11.2,12.3
450,20,30,118.9,90.0,13.5,15.4
451,20,30,122.0,94.3,14.3,13.4
452,20,30,125.5,93.3,12.0,20.2
453,20,30,116.6,88.4,13.3,14.9
454,20,30,117.8,91.9,13.3,12.6
455,20,30,121.9,91.2,12.0,18.7
456,20,30,123.8,94.3,13.0,16.5
457,20,30,121.6,90.5,12.4,18.7
